,label
Ses04M_script01_1_F028,neutral
Ses04M_script01_1_F029,anger
Ses04M_script01_1_F032,neutral
Ses04M_script01_1_F033,neutral
Ses04M_script01_1_F034,anger
Ses04M_script01_1_F035,anger
Ses04M_script01_1_F036,anger
Ses04M_script01_1_F037,anger
Ses04M_script01_1_F039,anger
Ses04M_script01_1_F040,anger
Ses04M_script01_1_F041,anger
Ses04M_script01_1_M000,neutral
Ses04M_script01_1_M001,neutral
Ses04M_script01_1_M013,anger
Ses04M_script01_1_M014,anger
Ses04M_script01_1_M018,neutral
Ses04M_script01_1_M021,anger
Ses04M_script01_1_M022,anger
Ses04M_script01_1_M026,neutral
Ses04M_script01_1_M031,neutral
Ses04M_script01_1_M032,neutral
Ses04M_script01_1_M034,sadness
Ses04M_script01_1_M037,anger
Ses04M_script01_1_M038,anger
Ses04M_script01_1_M040,neutral
Ses04M_script01_1_M041,neutral
Ses04M_script01_2_F000,anger
Ses04M_script01_2_F001,neutral
Ses04M_script01_2_F002,anger
Ses04M_script01_2_F003,anger
Ses04M_script01_2_F004,anger
Ses04M_script01_2_F005,anger
Ses04M_script01_2_F006,anger
Ses04M_script01_2_F007,neutral
Ses04M_script01_2_F008,anger
Ses04M_script01_2_F009,anger
Ses04M_script01_2_F010,anger
Ses04M_script01_2_F011,anger
Ses04M_script01_2_F012,anger
Ses04M_script01_2_F013,anger
Ses04M_script01_2_F014,anger
Ses04M_script01_2_F015,anger
Ses04M_script01_2_F016,anger
Ses04M_script01_2_F018,anger
Ses04M_script01_2_F020,sadness
Ses04M_script01_2_M000,neutral
Ses04M_script01_2_M005,neutral
Ses04M_script01_2_M006,neutral
Ses04M_script01_2_M007,neutral
Ses04M_script01_2_M019,anger
Ses04M_script01_3_F012,happiness
Ses04M_script01_3_F013,happiness
Ses04M_script01_3_F014,happiness
Ses04M_script01_3_F022,sadness
Ses04M_script01_3_F023,sadness
Ses04M_script01_3_F027,happiness
Ses04M_script01_3_M022,sadness
Ses04M_script01_3_M023,sadness
Ses04M_script01_3_M024,sadness
Ses04M_script01_3_M025,sadness
Ses04M_script01_3_M026,sadness
Ses04M_script01_3_M027,sadness
Ses04M_script01_3_M028,sadness
Ses04M_script01_3_M030,sadness
Ses04M_script01_3_M031,sadness
Ses04M_script01_3_M032,sadness
Ses04M_script01_3_M033,sadness
Ses04M_script01_3_M034,sadness
Ses04M_script01_3_M035,sadness
Ses04M_script01_3_M037,happiness
Ses04M_script02_1_F000,neutral
Ses04M_script02_1_F002,anger
Ses04M_script02_1_F003,anger
Ses04M_script02_1_F004,anger
Ses04M_script02_1_F005,anger
Ses04M_script02_1_F007,anger
Ses04M_script02_1_F008,anger
Ses04M_script02_1_F010,anger
Ses04M_script02_1_F012,anger
Ses04M_script02_1_F013,anger
Ses04M_script02_1_F014,neutral
Ses04M_script02_1_F017,anger
Ses04M_script02_1_F018,anger
Ses04M_script02_1_M001,happiness
Ses04M_script02_1_M002,happiness
Ses04M_script02_1_M003,happiness
Ses04M_script02_1_M005,neutral
Ses04M_script02_1_M008,happiness
Ses04M_script02_1_M009,neutral
Ses04M_script02_1_M012,neutral
Ses04M_script02_1_M014,neutral
Ses04M_script02_1_M015,neutral
Ses04M_script02_1_M018,happiness
Ses04M_script02_1_M020,happiness
Ses04M_script02_1_M021,happiness
Ses04M_script02_1_M022,happiness
Ses04M_script02_1_M023,happiness
Ses04M_script02_1_M028,happiness
Ses04M_script02_1_M029,happiness
Ses04M_script02_1_M030,happiness
Ses04M_script02_1_M031,happiness
Ses04M_script02_1_M032,happiness
Ses04M_script02_1_M033,happiness
Ses04M_script02_2_F000,neutral
Ses04M_script02_2_F006,anger
Ses04M_script02_2_F007,anger
Ses04M_script02_2_F009,anger
Ses04M_script02_2_F013,anger
Ses04M_script02_2_F016,sadness
Ses04M_script02_2_F018,sadness
Ses04M_script02_2_F019,sadness
Ses04M_script02_2_F020,sadness
Ses04M_script02_2_F021,sadness
Ses04M_script02_2_F025,anger
Ses04M_script02_2_F026,anger
Ses04M_script02_2_F027,anger
Ses04M_script02_2_F028,anger
Ses04M_script02_2_F029,anger
Ses04M_script02_2_F032,sadness
Ses04M_script02_2_F035,happiness
Ses04M_script02_2_F036,happiness
Ses04M_script02_2_M000,neutral
Ses04M_script02_2_M001,neutral
Ses04M_script02_2_M006,anger
Ses04M_script02_2_M007,anger
Ses04M_script02_2_M020,neutral
Ses04M_script02_2_M021,neutral
Ses04M_script02_2_M029,anger
Ses04M_script02_2_M031,anger
Ses04M_script02_2_M034,anger
Ses04M_script02_2_M037,sadness
Ses04M_script02_2_M039,happiness
Ses04M_script02_2_M040,happiness
Ses04M_script02_2_M041,happiness
Ses04M_script03_1_F005,happiness
Ses04M_script03_1_F006,happiness
Ses04M_script03_1_F007,happiness
Ses04M_script03_1_F008,happiness
Ses04M_script03_1_F009,happiness
Ses04M_script03_1_F012,happiness
Ses04M_script03_1_F013,neutral
Ses04M_script03_1_F014,happiness
Ses04M_script03_1_F015,happiness
Ses04M_script03_1_F017,happiness
Ses04M_script03_1_F018,happiness
Ses04M_script03_1_F021,happiness
Ses04M_script03_1_F022,happiness
Ses04M_script03_1_F023,happiness
Ses04M_script03_1_F024,happiness
Ses04M_script03_1_F025,happiness
Ses04M_script03_1_F026,happiness
Ses04M_script03_1_F027,happiness
Ses04M_script03_1_F028,happiness
Ses04M_script03_1_F029,happiness
Ses04M_script03_1_F030,happiness
Ses04M_script03_1_M003,neutral
Ses04M_script03_1_M004,happiness
Ses04M_script03_1_M006,happiness
Ses04M_script03_1_M007,happiness
Ses04M_script03_1_M010,neutral
Ses04M_script03_1_M012,neutral
Ses04M_script03_1_M013,anger
Ses04M_script03_1_M016,sadness
Ses04M_script03_1_M021,happiness
Ses04M_script03_1_M025,anger
Ses04M_script03_1_M028,neutral
Ses04M_script03_1_M029,happiness
Ses04M_script03_1_M033,neutral
Ses04M_script03_2_F000,anger
Ses04M_script03_2_F001,happiness
Ses04M_script03_2_F002,happiness
Ses04M_script03_2_F003,happiness
Ses04M_script03_2_F006,happiness
Ses04M_script03_2_F008,happiness
Ses04M_script03_2_F009,neutral
Ses04M_script03_2_F010,anger
Ses04M_script03_2_F014,anger
Ses04M_script03_2_F017,anger
Ses04M_script03_2_F019,anger
Ses04M_script03_2_F022,anger
Ses04M_script03_2_F023,anger
Ses04M_script03_2_F024,neutral
Ses04M_script03_2_F026,anger
Ses04M_script03_2_F028,anger
Ses04M_script03_2_F029,anger
Ses04M_script03_2_F030,anger
Ses04M_script03_2_F031,anger
Ses04M_script03_2_F032,anger
Ses04M_script03_2_F033,anger
Ses04M_script03_2_F034,anger
Ses04M_script03_2_F035,anger
Ses04M_script03_2_F036,anger
Ses04M_script03_2_F037,anger
Ses04M_script03_2_F039,anger
Ses04M_script03_2_F040,anger
Ses04M_script03_2_F041,anger
Ses04M_script03_2_F042,anger
Ses04M_script03_2_F043,neutral
Ses04M_script03_2_F044,anger
Ses04M_script03_2_F045,anger
Ses04M_script03_2_F046,anger
Ses04M_script03_2_F047,anger
Ses04M_script03_2_F048,anger
Ses04M_script03_2_F049,anger
Ses04M_script03_2_F050,anger
Ses04M_script03_2_F051,anger
Ses04M_script03_2_F052,anger
Ses04M_script03_2_M001,neutral
Ses04M_script03_2_M008,anger
Ses04M_script03_2_M009,neutral
Ses04M_script03_2_M010,anger
Ses04M_script03_2_M011,anger
Ses04M_script03_2_M012,anger
Ses04M_script03_2_M013,anger
Ses04M_script03_2_M014,anger
Ses04M_script03_2_M020,anger
Ses04M_script03_2_M021,anger
Ses04M_script03_2_M022,anger
Ses04M_script03_2_M024,anger
Ses04M_script03_2_M025,anger
Ses04M_script03_2_M026,neutral
Ses04M_script03_2_M027,anger
Ses04M_script03_2_M028,neutral
Ses04M_script03_2_M029,anger
Ses04M_script03_2_M030,anger
Ses04M_script03_2_M031,anger
Ses04M_script03_2_M033,anger
Ses04M_script03_2_M034,anger
Ses04M_script03_2_M035,anger
Ses04M_script03_2_M036,anger
Ses04M_script03_2_M038,anger
Ses04M_script03_2_M040,anger
Ses04M_script03_2_M041,anger
Ses04M_script03_2_M043,anger
Ses04M_script03_2_M046,anger
Ses04M_script03_2_M047,anger
Ses04M_script03_2_M048,anger
Ses04M_script03_2_M049,anger
Ses04M_script03_2_M050,anger
Ses04M_script03_2_M051,anger
Ses04M_script03_2_M052,anger
Ses04M_script03_2_M053,anger
Ses04M_script03_2_M054,anger
Ses04M_script03_2_M055,anger
Ses04M_script03_2_M056,anger
Ses05F_impro01_F000,neutral
Ses05F_impro01_F008,neutral
Ses05F_impro01_F017,anger
Ses05F_impro01_F018,anger
Ses05F_impro01_F020,anger
Ses05F_impro01_M000,neutral
Ses05F_impro01_M003,neutral
Ses05F_impro02_F001,sadness
Ses05F_impro02_F002,sadness
Ses05F_impro02_F004,sadness
Ses05F_impro02_F005,sadness
Ses05F_impro02_F008,sadness
Ses05F_impro02_F009,sadness
Ses05F_impro02_F010,sadness
Ses05F_impro02_F011,sadness
Ses05F_impro02_F012,sadness
Ses05F_impro02_F021,sadness
Ses05F_impro02_F023,sadness
Ses05F_impro02_F024,sadness
Ses05F_impro02_F027,sadness
Ses05F_impro02_F028,sadness
Ses05F_impro02_F029,sadness
Ses05F_impro02_F031,sadness
Ses05F_impro02_F032,sadness
Ses05F_impro02_F034,sadness
Ses05F_impro02_F035,sadness
Ses05F_impro02_F036,sadness
Ses05F_impro02_F037,sadness
Ses05F_impro02_F038,sadness
Ses05F_impro02_M000,neutral
Ses05F_impro02_M004,anger
Ses05F_impro02_M005,anger
Ses05F_impro02_M010,anger
Ses05F_impro02_M014,anger
Ses05F_impro02_M015,anger
Ses05F_impro02_M024,sadness
Ses05F_impro02_M025,sadness
Ses05F_impro02_M026,sadness
Ses05F_impro02_M029,sadness
Ses05F_impro02_M031,sadness
Ses05F_impro02_M032,sadness
Ses05F_impro02_M033,sadness
Ses05F_impro02_M034,sadness
Ses05F_impro02_M035,sadness
Ses05F_impro02_M036,sadness
Ses05F_impro02_M041,sadness
Ses05F_impro03_F000,happiness
Ses05F_impro03_F001,happiness
Ses05F_impro03_F002,happiness
Ses05F_impro03_F003,happiness
Ses05F_impro03_F004,happiness
Ses05F_impro03_F005,happiness
Ses05F_impro03_F007,happiness
Ses05F_impro03_F008,happiness
Ses05F_impro03_F009,happiness
Ses05F_impro03_F011,happiness
Ses05F_impro03_F020,happiness
Ses05F_impro03_F027,happiness
Ses05F_impro03_F028,happiness
Ses05F_impro03_F029,happiness
Ses05F_impro03_F030,happiness
Ses05F_impro03_F031,happiness
Ses05F_impro03_F032,happiness
Ses05F_impro03_F033,happiness
Ses05F_impro03_F034,happiness
Ses05F_impro03_F035,happiness
Ses05F_impro03_F036,happiness
Ses05F_impro03_F037,happiness
Ses05F_impro03_F039,happiness
Ses05F_impro03_F040,happiness
Ses05F_impro03_F041,happiness
Ses05F_impro03_F042,happiness
Ses05F_impro03_F043,happiness
Ses05F_impro03_F046,happiness
Ses05F_impro03_F047,happiness
Ses05F_impro03_F048,happiness
Ses05F_impro03_F049,happiness
Ses05F_impro03_F051,happiness
Ses05F_impro03_F053,happiness
Ses05F_impro03_F054,happiness
Ses05F_impro03_F055,happiness
Ses05F_impro03_F056,happiness
Ses05F_impro03_F057,happiness
Ses05F_impro03_F058,happiness
Ses05F_impro03_F059,happiness
Ses05F_impro03_F060,happiness
Ses05F_impro03_M000,happiness
Ses05F_impro03_M001,happiness
Ses05F_impro03_M003,happiness
Ses05F_impro03_M005,happiness
Ses05F_impro03_M006,happiness
Ses05F_impro03_M007,happiness
Ses05F_impro03_M008,happiness
Ses05F_impro03_M009,happiness
Ses05F_impro03_M010,happiness
Ses05F_impro03_M011,happiness
Ses05F_impro03_M012,happiness
Ses05F_impro03_M013,happiness
Ses05F_impro03_M020,happiness
Ses05F_impro03_M027,happiness
Ses05F_impro03_M030,happiness
Ses05F_impro03_M031,happiness
Ses05F_impro03_M032,happiness
Ses05F_impro03_M033,happiness
Ses05F_impro03_M035,happiness
Ses05F_impro03_M036,happiness
Ses05F_impro03_M037,happiness
Ses05F_impro03_M038,happiness
Ses05F_impro03_M039,happiness
Ses05F_impro03_M040,happiness
Ses05F_impro03_M041,happiness
Ses05F_impro03_M043,happiness
Ses05F_impro03_M044,happiness
Ses05F_impro03_M045,happiness
Ses05F_impro03_M046,happiness
Ses05F_impro03_M049,happiness
Ses05F_impro03_M050,happiness
Ses05F_impro03_M051,happiness
Ses05F_impro03_M057,happiness
Ses05F_impro03_M058,happiness
Ses05F_impro03_M060,happiness
Ses05F_impro03_M061,happiness
Ses05F_impro03_M062,happiness
Ses05F_impro03_M063,happiness
Ses05F_impro03_M064,happiness
Ses05F_impro03_M065,happiness
Ses05F_impro03_M066,happiness
Ses05F_impro03_M067,happiness
Ses05F_impro03_M068,happiness
Ses05F_impro04_F000,sadness
Ses05F_impro04_F008,anger
Ses05F_impro04_F015,sadness
Ses05F_impro04_F016,sadness
Ses05F_impro04_F017,sadness
Ses05F_impro04_F019,sadness
Ses05F_impro04_F022,sadness
Ses05F_impro04_F023,sadness
Ses05F_impro04_F038,neutral
Ses05F_impro04_F039,neutral
Ses05F_impro04_F040,neutral
Ses05F_impro04_F041,neutral
Ses05F_impro04_F042,sadness
Ses05F_impro04_F043,neutral
Ses05F_impro04_F044,neutral
Ses05F_impro04_F045,neutral
Ses05F_impro04_M000,neutral
Ses05F_impro04_M001,neutral
Ses05F_impro04_M003,neutral
Ses05F_impro04_M004,neutral
Ses05F_impro04_M005,neutral
Ses05F_impro04_M007,neutral
Ses05F_impro04_M008,neutral
Ses05F_impro04_M009,neutral
Ses05F_impro04_M010,neutral
Ses05F_impro04_M011,neutral
Ses05F_impro04_M012,neutral
Ses05F_impro04_M013,neutral
Ses05F_impro04_M015,neutral
Ses05F_impro04_M016,neutral
Ses05F_impro04_M017,neutral
Ses05F_impro04_M020,neutral
Ses05F_impro04_M022,neutral
Ses05F_impro04_M024,neutral
Ses05F_impro04_M025,neutral
Ses05F_impro04_M026,neutral
Ses05F_impro04_M027,neutral
Ses05F_impro04_M028,neutral
Ses05F_impro04_M029,neutral
Ses05F_impro04_M030,neutral
Ses05F_impro04_M031,neutral
Ses05F_impro04_M032,neutral
Ses05F_impro04_M033,neutral
Ses05F_impro04_M034,neutral
Ses05F_impro04_M035,neutral
Ses05F_impro04_M036,neutral
Ses05F_impro04_M037,neutral
Ses05F_impro04_M038,neutral
Ses05F_impro04_M039,neutral
Ses05F_impro04_M040,neutral
Ses05F_impro04_M041,neutral
Ses05F_impro04_M042,neutral
Ses05F_impro04_M043,neutral
Ses05F_impro05_F000,neutral
Ses05F_impro05_F001,neutral
Ses05F_impro05_F002,neutral
Ses05F_impro05_F004,neutral
Ses05F_impro05_F005,neutral
Ses05F_impro05_F006,neutral
Ses05F_impro05_F007,neutral
Ses05F_impro05_F010,neutral
Ses05F_impro05_F018,anger
Ses05F_impro05_F019,anger
Ses05F_impro05_F020,anger
Ses05F_impro05_F021,anger
Ses05F_impro05_F022,anger
Ses05F_impro05_F023,anger
Ses05F_impro05_F024,anger
Ses05F_impro05_F031,anger
Ses05F_impro05_F033,anger
Ses05F_impro05_F034,anger
Ses05F_impro05_F041,anger
Ses05F_impro05_F042,anger
Ses05F_impro05_M000,neutral
Ses05F_impro05_M001,neutral
Ses05F_impro05_M002,neutral
Ses05F_impro05_M003,neutral
Ses05F_impro05_M004,neutral
Ses05F_impro05_M005,neutral
Ses05F_impro05_M006,neutral
Ses05F_impro05_M007,neutral
Ses05F_impro05_M008,neutral
Ses05F_impro05_M009,neutral
Ses05F_impro05_M010,neutral
Ses05F_impro05_M012,neutral
Ses05F_impro05_M014,neutral
Ses05F_impro05_M015,neutral
Ses05F_impro05_M016,neutral
Ses05F_impro05_M017,neutral
Ses05F_impro05_M018,neutral
Ses05F_impro05_M019,neutral
Ses05F_impro05_M022,neutral
Ses05F_impro05_M023,neutral
Ses05F_impro05_M025,neutral
Ses05F_impro05_M030,neutral
Ses05F_impro05_M031,neutral
Ses05F_impro05_M032,neutral
Ses05F_impro05_M033,neutral
Ses05F_impro05_M034,neutral
Ses05F_impro05_M036,neutral
Ses05F_impro05_M037,neutral
Ses05F_impro05_M039,neutral
Ses05F_impro05_M040,neutral
Ses05F_impro05_M041,neutral
Ses05F_impro05_M048,neutral
Ses05F_impro05_M050,neutral
Ses05F_impro05_M051,neutral
Ses05F_impro05_M052,neutral
Ses05F_impro05_M053,neutral
Ses05F_impro06_F000,sadness
Ses05F_impro06_F001,sadness
Ses05F_impro06_F002,sadness
Ses05F_impro06_F003,sadness
Ses05F_impro06_F004,sadness
Ses05F_impro06_F005,sadness
Ses05F_impro06_F006,sadness
Ses05F_impro06_F007,sadness
Ses05F_impro06_F008,sadness
Ses05F_impro06_F009,sadness
Ses05F_impro06_F010,sadness
Ses05F_impro06_F011,sadness
Ses05F_impro06_F012,sadness
Ses05F_impro06_F013,sadness
Ses05F_impro06_F014,sadness
Ses05F_impro06_F015,sadness
Ses05F_impro06_F016,sadness
Ses05F_impro06_F017,sadness
Ses05F_impro06_F018,sadness
Ses05F_impro06_F019,sadness
Ses05F_impro06_F020,sadness
Ses05F_impro06_F021,sadness
Ses05F_impro06_F022,sadness
Ses05F_impro06_F023,sadness
Ses05F_impro06_F024,sadness
Ses05F_impro06_F025,sadness
Ses05F_impro06_F026,sadness
Ses05F_impro06_F027,sadness
Ses05F_impro06_F029,sadness
Ses05F_impro06_M001,sadness
Ses05F_impro06_M002,sadness
Ses05F_impro06_M003,sadness
Ses05F_impro06_M004,sadness
Ses05F_impro06_M005,sadness
Ses05F_impro06_M006,sadness
Ses05F_impro06_M007,sadness
Ses05F_impro06_M008,sadness
Ses05F_impro06_M009,sadness
Ses05F_impro06_M010,neutral
Ses05F_impro06_M011,sadness
Ses05F_impro06_M012,neutral
Ses05F_impro06_M013,neutral
Ses05F_impro06_M014,sadness
Ses05F_impro06_M017,neutral
Ses05F_impro06_M018,neutral
Ses05F_impro06_M019,neutral
Ses05F_impro06_M020,sadness
Ses05F_impro06_M021,neutral
Ses05F_impro06_M022,neutral
Ses05F_impro06_M023,neutral
Ses05F_impro06_M024,neutral
Ses05F_impro06_M025,neutral
Ses05F_impro07_F000,happiness
Ses05F_impro07_F001,happiness
Ses05F_impro07_F002,happiness
Ses05F_impro07_F003,happiness
Ses05F_impro07_F004,happiness
Ses05F_impro07_F005,happiness
Ses05F_impro07_F006,happiness
Ses05F_impro07_F007,neutral
Ses05F_impro07_F008,happiness
Ses05F_impro07_F011,happiness
Ses05F_impro07_F012,happiness
Ses05F_impro07_F013,happiness
Ses05F_impro07_F014,happiness
Ses05F_impro07_F015,happiness
Ses05F_impro07_F016,happiness
Ses05F_impro07_F017,happiness
Ses05F_impro07_F021,happiness
Ses05F_impro07_F023,happiness
Ses05F_impro07_F024,happiness
Ses05F_impro07_F025,happiness
Ses05F_impro07_F026,happiness
Ses05F_impro07_F027,happiness
Ses05F_impro07_F028,happiness
Ses05F_impro07_F029,happiness
Ses05F_impro07_F030,happiness
Ses05F_impro07_F031,happiness
Ses05F_impro07_F032,happiness
Ses05F_impro07_F033,happiness
Ses05F_impro07_F034,happiness
Ses05F_impro07_F035,happiness
Ses05F_impro07_F036,happiness
Ses05F_impro07_F037,happiness
Ses05F_impro07_F038,happiness
Ses05F_impro07_F039,happiness
Ses05F_impro07_M000,happiness
Ses05F_impro07_M001,happiness
Ses05F_impro07_M002,happiness
Ses05F_impro07_M003,happiness
Ses05F_impro07_M004,happiness
Ses05F_impro07_M005,happiness
Ses05F_impro07_M006,happiness
Ses05F_impro07_M007,happiness
Ses05F_impro07_M008,happiness
Ses05F_impro07_M009,happiness
Ses05F_impro07_M011,happiness
Ses05F_impro07_M012,happiness
Ses05F_impro07_M013,happiness
Ses05F_impro07_M014,happiness
Ses05F_impro07_M015,happiness
Ses05F_impro07_M016,happiness
Ses05F_impro07_M017,happiness
Ses05F_impro07_M018,happiness
Ses05F_impro07_M019,happiness
Ses05F_impro07_M020,happiness
Ses05F_impro07_M021,happiness
Ses05F_impro07_M024,happiness
Ses05F_impro07_M025,happiness
Ses05F_impro07_M026,happiness
Ses05F_impro07_M027,happiness
Ses05F_impro07_M029,happiness
Ses05F_impro07_M030,happiness
Ses05F_impro07_M031,happiness
Ses05F_impro07_M032,happiness
Ses05F_impro07_M033,happiness
Ses05F_impro07_M034,happiness
Ses05F_impro07_M035,happiness
Ses05F_impro07_M036,happiness
Ses05F_impro08_F000,neutral
Ses05F_impro08_F001,neutral
Ses05F_impro08_F002,neutral
Ses05F_impro08_F003,neutral
Ses05F_impro08_F004,neutral
Ses05F_impro08_F005,neutral
Ses05F_impro08_F007,neutral
Ses05F_impro08_F008,neutral
Ses05F_impro08_F009,neutral
Ses05F_impro08_F010,neutral
Ses05F_impro08_F011,neutral
Ses05F_impro08_F012,neutral
Ses05F_impro08_F014,neutral
Ses05F_impro08_F015,neutral
Ses05F_impro08_F016,neutral
Ses05F_impro08_F017,neutral
Ses05F_impro08_F018,neutral
Ses05F_impro08_F019,neutral
Ses05F_impro08_F020,neutral
Ses05F_impro08_F021,neutral
Ses05F_impro08_F022,neutral
Ses05F_impro08_F023,neutral
Ses05F_impro08_F024,neutral
Ses05F_impro08_F025,neutral
Ses05F_impro08_F026,neutral
Ses05F_impro08_F027,neutral
Ses05F_impro08_F028,neutral
Ses05F_impro08_F029,neutral
Ses05F_impro08_F030,neutral
Ses05F_impro08_F032,neutral
Ses05F_impro08_F033,neutral
Ses05F_impro08_M004,anger
Ses05F_impro08_M005,anger
Ses05F_impro08_M007,anger
Ses05F_impro08_M013,neutral
Ses05F_impro08_M016,neutral
Ses05F_impro08_M018,neutral
Ses05F_impro08_M019,neutral
Ses05F_impro08_M020,neutral
Ses05F_impro08_M022,neutral
Ses05F_impro08_M025,happiness
Ses05F_impro08_M026,happiness
Ses05F_impro08_M027,neutral
Ses05F_impro08_M028,happiness
Ses05F_impro08_M030,happiness
Ses05F_impro08_M031,happiness
Ses05F_script01_1_F000,sadness
Ses05F_script01_1_F004,sadness
Ses05F_script01_1_F005,sadness
Ses05F_script01_1_F006,sadness
Ses05F_script01_1_F007,sadness
Ses05F_script01_1_F008,sadness
Ses05F_script01_1_F017,neutral
Ses05F_script01_1_F024,neutral
Ses05F_script01_1_F025,neutral
Ses05F_script01_1_F026,neutral
Ses05F_script01_1_F027,neutral
Ses05F_script01_1_F028,neutral
Ses05F_script01_1_F031,sadness
Ses05F_script01_1_F033,anger
Ses05F_script01_1_F034,anger
Ses05F_script01_1_F038,anger
Ses05F_script01_1_M000,sadness
Ses05F_script01_1_M001,sadness
Ses05F_script01_1_M002,sadness
Ses05F_script01_1_M003,sadness
Ses05F_script01_1_M004,sadness
Ses05F_script01_1_M005,sadness
Ses05F_script01_1_M006,sadness
Ses05F_script01_1_M007,sadness
Ses05F_script01_1_M008,sadness
Ses05F_script01_1_M009,sadness
Ses05F_script01_1_M013,anger
Ses05F_script01_1_M016,sadness
Ses05F_script01_1_M018,neutral
Ses05F_script01_1_M025,anger
Ses05F_script01_1_M035,anger
Ses05F_script01_2_F001,neutral
Ses05F_script01_2_F006,anger
Ses05F_script01_2_F010,anger
Ses05F_script01_2_F011,anger
Ses05F_script01_2_F012,anger
Ses05F_script01_2_F014,anger
Ses05F_script01_2_F016,sadness
Ses05F_script01_2_F017,anger
Ses05F_script01_2_M000,neutral
Ses05F_script01_2_M001,neutral
Ses05F_script01_2_M002,neutral
Ses05F_script01_2_M016,anger
Ses05F_script01_2_M017,anger
Ses05F_script01_3_F000,happiness
Ses05F_script01_3_F001,happiness
Ses05F_script01_3_F002,happiness
Ses05F_script01_3_F003,happiness
Ses05F_script01_3_F006,sadness
Ses05F_script01_3_F008,neutral
Ses05F_script01_3_F009,happiness
Ses05F_script01_3_F015,happiness
Ses05F_script01_3_F016,happiness
Ses05F_script01_3_F017,happiness
Ses05F_script01_3_F020,sadness
Ses05F_script01_3_F021,neutral
Ses05F_script01_3_F022,sadness
Ses05F_script01_3_F023,sadness
Ses05F_script01_3_F024,neutral
Ses05F_script01_3_F025,sadness
Ses05F_script01_3_F026,happiness
Ses05F_script01_3_M000,happiness
Ses05F_script01_3_M004,neutral
Ses05F_script01_3_M005,happiness
Ses05F_script01_3_M006,neutral
Ses05F_script01_3_M008,happiness
Ses05F_script01_3_M009,happiness
Ses05F_script01_3_M010,happiness
Ses05F_script01_3_M016,happiness
Ses05F_script01_3_M017,happiness
Ses05F_script01_3_M021,sadness
Ses05F_script01_3_M023,sadness
Ses05F_script01_3_M024,sadness
Ses05F_script01_3_M025,sadness
Ses05F_script01_3_M026,sadness
Ses05F_script01_3_M027,sadness
Ses05F_script01_3_M028,sadness
Ses05F_script01_3_M029,sadness
Ses05F_script01_3_M030,sadness
Ses05F_script01_3_M031,sadness
Ses05F_script01_3_M032,sadness
Ses05F_script01_3_M033,sadness
Ses05F_script01_3_M034,sadness
Ses05F_script01_3_M035,sadness
Ses05F_script01_3_M036,sadness
Ses05F_script01_3_M037,sadness
Ses05F_script01_3_M039,happiness
Ses05F_script01_3_M040,happiness
Ses05F_script02_1_F000,neutral
Ses05F_script02_1_F001,neutral
Ses05F_script02_1_F005,neutral
Ses05F_script02_1_F007,neutral
Ses05F_script02_1_F011,neutral
Ses05F_script02_1_F012,neutral
Ses05F_script02_1_F015,neutral
Ses05F_script02_1_F016,neutral
Ses05F_script02_1_M000,happiness
Ses05F_script02_1_M001,happiness
Ses05F_script02_1_M002,happiness
Ses05F_script02_1_M003,happiness
Ses05F_script02_1_M009,happiness
Ses05F_script02_1_M010,happiness
Ses05F_script02_1_M011,happiness
Ses05F_script02_1_M012,happiness
Ses05F_script02_1_M014,happiness
Ses05F_script02_1_M018,happiness
Ses05F_script02_1_M019,happiness
Ses05F_script02_1_M020,happiness
Ses05F_script02_1_M021,happiness
Ses05F_script02_1_M023,happiness
Ses05F_script02_1_M024,happiness
Ses05F_script02_1_M029,happiness
Ses05F_script02_1_M030,happiness
Ses05F_script02_1_M031,happiness
Ses05F_script02_1_M032,happiness
Ses05F_script02_1_M033,happiness
Ses05F_script02_1_M034,happiness
Ses05F_script02_2_F005,anger
Ses05F_script02_2_F013,sadness
Ses05F_script02_2_F014,sadness
Ses05F_script02_2_F015,happiness
Ses05F_script02_2_F016,sadness
Ses05F_script02_2_F017,sadness
Ses05F_script02_2_F018,sadness
Ses05F_script02_2_F019,sadness
Ses05F_script02_2_F025,sadness
Ses05F_script02_2_F026,sadness
Ses05F_script02_2_F027,sadness
Ses05F_script02_2_F028,sadness
Ses05F_script02_2_F029,sadness
Ses05F_script02_2_F030,sadness
Ses05F_script02_2_F032,sadness
Ses05F_script02_2_F033,happiness
Ses05F_script02_2_F034,happiness
Ses05F_script02_2_F037,happiness
Ses05F_script02_2_M000,happiness
Ses05F_script02_2_M002,neutral
Ses05F_script02_2_M003,neutral
Ses05F_script02_2_M005,neutral
Ses05F_script02_2_M010,neutral
Ses05F_script02_2_M016,neutral
Ses05F_script02_2_M018,happiness
Ses05F_script02_2_M019,happiness
Ses05F_script02_2_M020,happiness
Ses05F_script02_2_M025,anger
Ses05F_script02_2_M031,sadness
Ses05F_script02_2_M032,sadness
Ses05F_script02_2_M033,sadness
Ses05F_script02_2_M035,happiness
Ses05F_script02_2_M036,happiness
Ses05F_script02_2_M037,happiness
Ses05F_script02_2_M040,happiness
Ses05F_script02_2_M041,happiness
Ses05F_script03_1_F005,happiness
Ses05F_script03_1_F006,happiness
Ses05F_script03_1_F007,happiness
Ses05F_script03_1_F010,neutral
Ses05F_script03_1_F011,neutral
Ses05F_script03_1_F013,neutral
Ses05F_script03_1_F015,neutral
Ses05F_script03_1_F019,neutral
